Timestamp,League,Match,Market,Selection,Value Limit,Steam %,Steam Score,Strength,Kickoff Hours,Matchup ID,,,,,,,,,,,,,,,Entry Odds
19/07/2026 16:58:37,Ecuador - Serie A,Tecnico Universitario vs Aucas,spread,home 0.0,"2,01","2,109","9,87","76,6",HIGH,"1,8",1632502378,,,,,,,,,,,,,,
19/07/2026 17:01:19,MLB,Cleveland Guardians vs Pittsburgh Pirates,total,over 7.0,-103,,"5,42",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 17:01:21,MLB,Cleveland Guardians vs Pittsburgh Pirates,total,under 7.0,-109,,"5,08",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 17:02:24,MLB,Kansas City Royals vs San Diego Padres,moneyline,home ,-112,,"4,4",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 17:02:26,MLB,Kansas City Royals vs San Diego Padres,moneyline,away ,104,,"4,67",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 17:02:28,MLB,Kansas City Royals vs San Diego Padres,spread,home -1.5,169,,"3,86",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 17:02:32,Ecuador - Serie A,Guayaquil City vs Manta,spread,away -0.0,"2,02","2,155","12,93","83,6",HIGH,"6,7",1632502542,,,,,,,,,,,,,,
19/07/2026 17:02:34,Ecuador - Serie A,Guayaquil City vs Manta,spread,away -0.0,"2,02","2,155","12,93","83,6",HIGH,"6,7",1632502542,,,,,,,,,,,,,,
19/07/2026 17:02:35,Ecuador - Serie A,Guayaquil City vs Manta,spread,away -0.0,"2,02","2,155","12,93","83,6",HIGH,"6,7",1632502542,,,,,,,,,,,,,,
19/07/2026 17:28:40,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,total,over 7.5,-117,,"9,53",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 17:28:43,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,total,under 7.5,104,,"11,69",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 17:32:46,MLB,Boston Red Sox vs Tampa Bay Rays,total,over 8.5,-107,,"3,75",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 17:32:49,MLB,Boston Red Sox vs Tampa Bay Rays,total,under 8.5,-105,,"3,58",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 17:48:29,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,84","1,957","12,38","66,9",MEDIUM,"3,2",1632548671,,,,,,,,,,,,,,
19/07/2026 17:48:29,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,84","1,957","12,38","66,9",MEDIUM,"3,2",1632548671,,,,,,,,,,,,,,
19/07/2026 17:48:29,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,84","1,957","12,38","66,9",MEDIUM,"3,2",1632548671,,,,,,,,,,,,,,
19/07/2026 17:59:34,Slovenia - Prva Liga,Aluminij vs Maribor,spread,away -1.0,"1,855","1,929","8,17",62,MEDIUM,0,1632503622,,,,,,,,,,,,,,
19/07/2026 17:59:34,Slovenia - Prva Liga,Aluminij vs Maribor,spread,away -1.0,"1,855","1,929","8,17",62,MEDIUM,0,1632503622,,,,,,,,,,,,,,
19/07/2026 17:59:35,Slovenia - Prva Liga,Aluminij vs Maribor,spread,away -1.0,"1,855","1,929","8,17",62,MEDIUM,0,1632503622,,,,,,,,,,,,,,
19/07/2026 17:59:45,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,946","13,33",72,HIGH,3,1632548671,,,,,,,,,,,,,,
19/07/2026 17:59:47,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,946","13,33",72,HIGH,3,1632548671,,,,,,,,,,,,,,
19/07/2026 17:59:48,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,946","13,33",72,HIGH,3,1632548671,,,,,,,,,,,,,,
19/07/2026 18:04:01,MLB,Toronto Blue Jays vs Chicago White Sox,total,over 8.0,102,,"5,35",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 18:04:03,MLB,Toronto Blue Jays vs Chicago White Sox,total,under 8.0,-115,,"5,14",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 18:13:56,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,714","1,826","12,64","68,3",MEDIUM,"2,8",1632548671,,,,,,,,,,,,,,
19/07/2026 18:13:56,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,714","1,826","12,64","68,3",MEDIUM,"2,8",1632548671,,,,,,,,,,,,,,
19/07/2026 18:13:56,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,714","1,826","12,64","68,3",MEDIUM,"2,8",1632548671,,,,,,,,,,,,,,
19/07/2026 18:15:08,MLB,Milwaukee Brewers vs Miami Marlins,total,over 8.0,-113,,"3,9",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 18:15:10,MLB,Milwaukee Brewers vs Miami Marlins,total,under 8.0,101,,"4,37",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 18:17:47,Romania - Liga 1,Petrolul Ploiesti vs Dinamo Bucuresti,spread,home 0.5,"1,758","1,834","8,72","66,2",MEDIUM,"0,2",1632503626,,,,,,,,,,,,,,
19/07/2026 18:17:48,Romania - Liga 1,Petrolul Ploiesti vs Dinamo Bucuresti,spread,home 0.5,"1,758","1,834","8,72","66,2",MEDIUM,"0,2",1632503626,,,,,,,,,,,,,,
19/07/2026 18:17:52,Romania - Liga 1,Petrolul Ploiesti vs Dinamo Bucuresti,spread,home 0.5,"1,758","1,834","8,72","66,2",MEDIUM,"0,2",1632503626,,,,,,,,,,,,,,
19/07/2026 18:43:10,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,834","11,82","63,9",MEDIUM,"2,3",1632548671,,,,,,,,,,,,,,
19/07/2026 18:43:10,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,834","11,82","63,9",MEDIUM,"2,3",1632548671,,,,,,,,,,,,,,
19/07/2026 18:43:12,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,834","11,82","63,9",MEDIUM,"2,3",1632548671,,,,,,,,,,,,,,
19/07/2026 18:44:21,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,moneyline,home ,-107,,"10,85",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 18:44:23,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,moneyline,away ,-113,,"5,46",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 18:44:25,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,total,over 7.5,-103,,"4,12",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 18:44:27,MLB,G1 New York Yankees vs G1 Los Angeles Dodgers,total,under 7.5,-117,,"7,26",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 19:00:37,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,813","1,956","14,88","80,4",HIGH,2,1632548671,,,,,,,,,,,,,,
19/07/2026 19:00:37,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,813","1,956","14,88","80,4",HIGH,2,1632548671,,,,,,,,,,,,,,
19/07/2026 19:00:37,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,813","1,956","14,88","80,4",HIGH,2,1632548671,,,,,,,,,,,,,,
19/07/2026 19:14:38,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,794","1,979","15,77",100,ELITE,"1,8",1632548671,,,,,,,,,,,,,,
19/07/2026 19:14:39,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,794","1,979","15,77",100,ELITE,"1,8",1632548671,,,,,,,,,,,,,,
19/07/2026 19:14:40,MLB,Philadelphia Phillies vs New York Mets,total,over 8.5,-109,,"4,19",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:14:42,MLB,Philadelphia Phillies vs New York Mets,total,under 8.5,-103,,"4,33",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:14:43,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,794","1,979","15,77",100,ELITE,"1,8",1632548671,,,,,,,,,,,,,,
19/07/2026 19:18:46,MLB,Arizona Diamondbacks vs St. Louis Cardinals,total,over 9.0,-108,,"4,66",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:18:48,MLB,Arizona Diamondbacks vs St. Louis Cardinals,total,under 9.0,-104,,"4,92",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:28:12,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","1,984","15,21","98,6",ELITE,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:28:14,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","66,4",MEDIUM,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:28:14,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","1,984","15,21","98,6",ELITE,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:28:17,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","1,984","15,21","98,6",ELITE,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:28:17,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","66,4",MEDIUM,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:28:19,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","66,4",MEDIUM,"1,5",1632548671,,,,,,,,,,,,,,
19/07/2026 19:30:54,MLB,Los Angeles Angels vs Detroit Tigers,moneyline,home ,124,,"4,27",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:30:56,MLB,Los Angeles Angels vs Detroit Tigers,moneyline,away ,-135,,"3,02",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:32:02,MLB,Cleveland Guardians vs Pittsburgh Pirates,total,over 7.0,107,,"5,03",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 19:32:04,MLB,Cleveland Guardians vs Pittsburgh Pirates,total,under 7.0,-120,,"4,39",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:44:10,MLB,Philadelphia Phillies vs New York Mets,moneyline,home ,-110,,"8,66",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 19:44:12,MLB,Philadelphia Phillies vs New York Mets,moneyline,away ,-110,,"3,34",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:45:15,MLB,Philadelphia Phillies vs New York Mets,total,over 8.5,-113,,"4,36",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:45:15,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,932","12,08","78,3",HIGH,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:45:16,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,932","12,08","78,3",HIGH,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:45:17,MLB,Philadelphia Phillies vs New York Mets,total,under 8.5,101,,"8,37",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 19:45:18,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,704","1,82","13,15","85,2",ELITE,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:45:19,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,704","1,82","13,15","85,2",ELITE,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:45:25,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,82","1,932","12,08","78,3",HIGH,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:45:26,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,704","1,82","13,15","85,2",ELITE,"1,3",1632548671,,,,,,,,,,,,,,
19/07/2026 19:47:19,MLB,Cleveland Guardians vs Pittsburgh Pirates,moneyline,home ,-125,,"6,12",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 19:47:21,MLB,Cleveland Guardians vs Pittsburgh Pirates,total,under 6.5,-105,,"6,14",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 19:47:23,MLB,Atlanta Braves vs Texas Rangers,moneyline,home ,-151,,"17,3",PLATINUM,PLATINUM,,,,,,,,,,,,,,,,
19/07/2026 19:47:25,MLB,Atlanta Braves vs Texas Rangers,moneyline,away ,124,,"17,33",PLATINUM,PLATINUM,,,,,,,,,,,,,,,,
19/07/2026 19:47:27,MLB,Atlanta Braves vs Texas Rangers,total,under 8.5,-105,,"3,35",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 19:48:29,MLB,Boston Red Sox vs Tampa Bay Rays,moneyline,home ,-149,,"10,25",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 19:48:31,MLB,Boston Red Sox vs Tampa Bay Rays,moneyline,away ,123,,"7,73",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 19:59:09,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,995","17,93",100,ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 19:59:11,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,699","1,865","15,05","97,5",ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 19:59:11,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,995","17,93",100,ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 19:59:13,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,699","1,865","15,05","97,5",ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 19:59:14,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,995","17,93",100,ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 19:59:16,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,699","1,865","15,05","97,5",ELITE,1,1632548671,,,,,,,,,,,,,,
19/07/2026 20:00:38,MLB,Milwaukee Brewers vs Miami Marlins,total,over 8.0,100,,"3,38",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:00:40,MLB,Milwaukee Brewers vs Miami Marlins,total,under 8.0,-112,,"3,05",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:05:44,MLB,Chicago Cubs vs Minnesota Twins,moneyline,away ,158,,"3,2",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:11:47,MLB,Houston Astros vs Baltimore Orioles,moneyline,home ,-129,,"4,29",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:11:49,MLB,Houston Astros vs Baltimore Orioles,total,under 8.0,-112,,"4,42",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:15:43,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","2,012","17,16",100,ELITE,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:45,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","74,7",HIGH,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:46,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","2,012","17,16",100,ELITE,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:47,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,806","2,012","17,16",100,ELITE,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:49,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","74,7",HIGH,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:49,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,769","1,86","10,25","74,7",HIGH,"0,8",1632548671,,,,,,,,,,,,,,
19/07/2026 20:15:53,MLB,Milwaukee Brewers vs Miami Marlins,moneyline,home ,-148,,"7,57",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 20:15:55,MLB,Milwaukee Brewers vs Miami Marlins,moneyline,away ,122,,"3,74",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:17:57,MLB,Kansas City Royals vs San Diego Padres,moneyline,home ,103,,"6,33",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 20:18:00,MLB,Kansas City Royals vs San Diego Padres,moneyline,away ,-125,,"10,89",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 20:18:03,MLB,Kansas City Royals vs San Diego Padres,total,under 10.0,-114,,"4,3",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:20:06,MLB,Chicago Cubs vs Minnesota Twins,total,over 7.5,-116,,"4,63",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:20:08,MLB,Chicago Cubs vs Minnesota Twins,total,under 7.5,103,,"4,93",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 20:29:18,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,8","1,921","13,04","95,1",ELITE,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:29:20,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,8","1,921","13,04","95,1",ELITE,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:29:20,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,781","1,871","10,05","73,3",HIGH,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:29:21,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,8","1,921","13,04","95,1",ELITE,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:29:22,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,781","1,871","10,05","73,3",HIGH,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:29:23,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,781","1,871","10,05","73,3",HIGH,"0,5",1632548671,,,,,,,,,,,,,,
19/07/2026 20:45:56,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,769","1,9","14,13",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:45:58,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,769","1,9","14,13",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:45:59,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,725","1,853","14,18",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:46:02,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,725","1,853","14,18",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:46:03,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,769","1,9","14,13",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:46:05,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,725","1,853","14,18",100,ELITE,"0,2",1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:14,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,978","16,78",100,ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:14,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,978","16,78",100,ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:16,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,851","13,5","98,4",ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:16,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,851","13,5","98,4",ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:19,FIFA - World Cup,Spain vs Argentina,total,over 3.5,"1,781","1,978","16,78",100,ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 20:59:20,FIFA - World Cup,Spain vs Argentina,total,under 3.5,"1,73","1,851","13,5","98,4",ELITE,0,1632548671,,,,,,,,,,,,,,
19/07/2026 21:18:19,MLB,Colorado Rockies vs Cincinnati Reds,moneyline,away ,-177,,"3,93",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 21:18:21,MLB,Colorado Rockies vs Cincinnati Reds,spread,away -1.5,-117,,"5,45",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 21:18:23,MLB,Colorado Rockies vs Cincinnati Reds,total,over 11.0,-115,,"5,14",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 21:19:05,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,833","1,949","12,3","79,5",HIGH,"2,4",1632502542,,,,,,,,,,,,,,
19/07/2026 21:19:07,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,833","1,949","12,3","79,5",HIGH,"2,4",1632502542,,,,,,,,,,,,,,
19/07/2026 21:19:09,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,833","1,949","12,3","79,5",HIGH,"2,4",1632502542,,,,,,,,,,,,,,
19/07/2026 22:01:53,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,84","1,944","11,11","86,2",ELITE,"1,7",1632502542,,,,,,,,,,,,,,
19/07/2026 22:01:53,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,84","1,944","11,11","86,2",ELITE,"1,7",1632502542,,,,,,,,,,,,,,
19/07/2026 22:02:03,Ecuador - Serie A,Guayaquil City vs Manta,spread,home -0.5,"1,84","1,944","11,11","86,2",ELITE,"1,7",1632502542,,,,,,,,,,,,,,
19/07/2026 22:07:32,MLB,Athletics vs Washington Nationals,moneyline,home ,115,,"8,12",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:07:34,MLB,Athletics vs Washington Nationals,total,over 10.5,-107,,"3,48",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 22:07:36,MLB,Athletics vs Washington Nationals,total,under 10.5,-113,,"7,15",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 22:16:40,MLB,Los Angeles Angels vs Detroit Tigers,moneyline,home ,154,,"11,4",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:16:43,MLB,Los Angeles Angels vs Detroit Tigers,moneyline,away ,-181,,"9,71",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:16:45,MLB,Los Angeles Angels vs Detroit Tigers,spread,home 1.5,-105,,"8,85",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:16:46,MLB,Los Angeles Angels vs Detroit Tigers,spread,away -1.5,-111,,"11,17",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:16:48,MLB,Los Angeles Angels vs Detroit Tigers,total,over 9.5,-117,,"8,64",GOLD,GOLD,,,,,,,,,,,,,,,,
19/07/2026 22:16:51,MLB,Los Angeles Angels vs Detroit Tigers,total,under 9.5,-100,,"7,41",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 22:19:54,MLB,Arizona Diamondbacks vs St. Louis Cardinals,moneyline,home ,-143,,"7,31",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 22:19:56,MLB,Arizona Diamondbacks vs St. Louis Cardinals,moneyline,away ,118,,"3,32",BRONZE,BRONZE,,,,,,,,,,,,,,,,
19/07/2026 22:19:58,MLB,Arizona Diamondbacks vs St. Louis Cardinals,total,over 8.5,-102,,"5,93",SILVER,SILVER,,,,,,,,,,,,,,,,
19/07/2026 22:20:00,MLB,Arizona Diamondbacks vs St. Louis Cardinals,total,under 8.5,-118,,"8,99",GOLD,GOLD,,,,,,,,,,,,,,,,
20/07/2026 4:09:50,MLB,Milwaukee Brewers vs New York Mets,total,over 7.5,-109,,"5,08",SILVER,SILVER,,,,,,,,,,,,,,,,
20/07/2026 4:09:52,MLB,Milwaukee Brewers vs New York Mets,total,under 7.5,-105,,"5,27",SILVER,SILVER,,,,,,,,,,,,,,,,
20/07/2026 4:16:55,MLB,Cleveland Guardians vs Minnesota Twins,total,over 7.5,-114,,"4,3",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 4:16:57,MLB,Cleveland Guardians vs Minnesota Twins,total,under 7.5,-100,,"4,76",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 10:48:33,Sweden - Superettan,Norrby vs Sundsvall,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"8,2",1632366735,,,,,,,,,,,,,,
20/07/2026 10:48:34,Sweden - Superettan,Norrby vs Sundsvall,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"8,2",1632366735,,,,,,,,,,,,,,
20/07/2026 10:48:35,Sweden - Superettan,Norrby vs Sundsvall,spread,home -0.5,"1,794","1,891","10,75","60,4",MEDIUM,"8,2",1632366735,,,,,,,,,,,,,,
20/07/2026 12:50:33,Finland - Veikkausliiga,IFK Mariehamn vs FC Lahti,spread,away -1.0,"1,877","1,982","11,04","62,1",MEDIUM,"5,2",1632366423,,,,,,,,,,,,,,
20/07/2026 12:52:22,Finland - Veikkausliiga,IFK Mariehamn vs FC Lahti,spread,away -1.0,"1,877","1,982","11,04","62,1",MEDIUM,"5,1",1632366423,,,,,,,,,,,,,,
20/07/2026 12:52:23,Finland - Veikkausliiga,IFK Mariehamn vs FC Lahti,spread,away -1.0,"1,877","1,982","11,04","62,1",MEDIUM,"5,1",1632366423,,,,,,,,,,,,,,
20/07/2026 13:54:19,Ecuador - Serie A,Mushuc Runa vs Orense,spread,home -0.5,"1,769","1,909","14,95","96,7",ELITE,"7,1",1632518870,,,,,,,,,,,,,,
20/07/2026 13:55:17,Ecuador - Serie A,Mushuc Runa vs Orense,spread,home -0.5,"1,769","1,909","14,95","96,7",ELITE,"7,1",1632518870,,,,,,,,,,,,,,
20/07/2026 13:55:25,Ecuador - Serie A,Mushuc Runa vs Orense,spread,home -0.5,"1,769","1,909","14,95","96,7",ELITE,"7,1",1632518870,,,,,,,,,,,,,,
20/07/2026 14:08:09,MLB,Boston Red Sox vs Baltimore Orioles,total,over 8.5,101,,"6,19",SILVER,SILVER,,,,,,,,,,,,,,,,
20/07/2026 14:08:11,MLB,Boston Red Sox vs Baltimore Orioles,total,under 8.5,-113,,"4,82",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 14:11:14,MLB,Houston Astros vs Miami Marlins,moneyline,home ,-119,,"3,32",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 14:11:17,MLB,Houston Astros vs Miami Marlins,spread,home -1.5,167,,"3,49",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 14:13:20,MLB,Los Angeles Angels vs St. Louis Cardinals,moneyline,home ,-106,,"3,95",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 14:13:24,MLB,Los Angeles Angels vs St. Louis Cardinals,spread,home -1.5,185,,"4,01",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 14:28:34,MLB,Milwaukee Brewers vs New York Mets,moneyline,away ,180,,"4,44",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 15:50:57,MLB,Toronto Blue Jays vs Tampa Bay Rays,spread,home -1.5,136,,"4,07",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 15:57:03,MLB,Atlanta Braves vs San Diego Padres,moneyline,home ,-126,,"3,04",BRONZE,BRONZE,,,,,,,,,,,,,,,,
20/07/2026 15:57:06,MLB,Atlanta Braves vs San Diego Padres,moneyline,away ,116,,"3,57",BRONZE,BRONZE,,,,,,,,,,,,,,,,
